Time Averaged IV scan
Frame ,1,Time,0
Electrode Voltage ,1.45654
Channel,1
Average Energy,281.102
Ion Flux,0.1579
trace ,1
V,I_1,dI/dE_1,
189.458,-1.03626e-07,2.79803e-10,
190.482,-1.03654e-07,2.18038e-10,
191.506,-1.03446e-07,1.86715e-10,
192.53,-1.0061e-07,-4.42661e-10,
193.554,-1.03763e-07,-4.0685e-10,
194.578,-1.03461e-07,-5.66607e-10,
195.602,-1.08941e-07,-2.06547e-11,
196.626,-1.00307e-07,3.2995e-10,
197.65,-1.05533e-07,1.86077e-11,
198.674,-1.02247e-07,1.65953e-11,
199.698,-1.0433e-07,-4.65243e-10,
200.722,-1.05903e-07,-2.00268e-10,
201.746,-1.04344e-07,-3.10165e-10,
202.77,-1.03557e-07,-8.65698e-11,
203.793,-1.0667e-07,5.22005e-13,
204.817,-1.06064e-07,1.68792e-10,
205.841,-1.02907e-07,1.08401e-10,
206.865,-1.04827e-07,3.15554e-10,
207.889,-1.04764e-07,4.94844e-10,
208.913,-1.05369e-07,3.77988e-10,
209.937,-1.01631e-07,7.02526e-10,
210.961,-1.00717e-07,4.39409e-10,
211.985,-1.05504e-07,4.63152e-10,
213.009,-1.00106e-07,-3.81067e-11,
214.033,-1.00755e-07,-5.56084e-10,
215.057,-1.01166e-07,-8.03904e-10,
216.081,-1.064e-07,-9.88174e-10,
217.105,-1.05594e-07,-3.3208e-10,
218.129,-1.04248e-07,1.60396e-10,
219.153,-1.04326e-07,6.71163e-10,
220.177,-1.03827e-07,6.53466e-10,
221.201,-1.03036e-07,6.16825e-10,
222.225,-1.01133e-07,4.82548e-10,
223.249,-1.0197e-07,2.50805e-10,
224.273,-1.01719e-07,1.12361e-10,
225.297,-1.01571e-07,-4.06126e-11,
226.321,-1.01624e-07,-1.6993e-10,
227.345,-1.01564e-07,-1.91141e-10,
228.369,-1.02133e-07,-1.61063e-10,
229.393,-1.03651e-07,2.62851e-12,
230.417,-1.01479e-07,-2.60669e-10,
231.441,-1.01608e-07,-4.60035e-10,
232.465,-1.02202e-07,-7.13345e-10,
233.489,-1.06741e-07,-3.68576e-10,
234.513,-1.03972e-07,2.06526e-10,
235.537,-1.0479e-07,6.75466e-10,
236.561,-1.01056e-07,7.2072e-10,
237.585,-1.02168e-07,1.05622e-10,
238.609,-1.01392e-07,-1.99041e-10,
239.633,-1.03087e-07,-2.99354e-10,
240.657,-1.04041e-07,-1.76739e-10,
241.681,-1.03331e-07,-3.30087e-11,
242.704,-1.00922e-07,1.18483e-10,
243.728,-1.04566e-07,2.59277e-10,
244.752,-1.03438e-07,5.85865e-10,
245.776,-1.01e-07,6.35949e-10,
246.8,-1.0067e-07,5.96357e-10,
247.824,-9.99499e-08,1.38854e-10,
248.848,-1.00491e-07,-2.72488e-10,
249.872,-1.01235e-07,-2.23743e-10,
250.896,-1.01676e-07,-4.2738e-11,
251.92,-1.02057e-07,1.6786e-10,
252.944,-1.00127e-07,3.43453e-10,
253.968,-1.00016e-07,3.22894e-10,
254.992,-1.01196e-07,1.39709e-10,
256.016,-9.9536e-08,3.71791e-11,
257.04,-9.91611e-08,-1.24334e-10,
258.064,-1.01787e-07,2.58723e-10,
259.088,-9.99342e-08,4.60252e-10,
260.112,-1.00555e-07,7.33029e-10,
261.136,-9.62249e-08,4.32783e-10,
262.16,-9.80489e-08,1.95348e-11,
263.184,-9.76011e-08,7.70905e-11,
264.208,-1.01308e-07,6.22841e-10,
265.232,-9.75649e-08,1.65369e-09,
266.256,-9.50086e-08,1.74498e-09,
267.28,-9.16482e-08,1.12458e-09,
268.304,-8.9981e-08,3.18297e-10,
269.328,-9.34027e-08,1.08138e-10,
270.352,-9.66789e-08,4.15937e-10,
271.376,-9.02289e-08,9.19383e-10,
272.4,-8.84012e-08,1.23021e-09,
273.424,-9.1291e-08,1.19989e-09,
274.448,-8.90734e-08,1.33231e-09,
275.472,-8.48298e-08,1.53457e-09,
276.496,-8.6662e-08,1.82848e-09,
277.52,-8.20583e-08,2.11262e-09,
278.544,-8.1189e-08,2.09752e-09,
279.568,-7.9479e-08,2.28595e-09,
280.591,-7.39379e-08,1.82136e-09,
281.615,-7.43595e-08,1.37428e-09,
282.639,-7.35228e-08,1.22286e-09,
283.663,-7.24637e-08,1.35317e-09,
284.687,-7.17327e-08,1.75132e-09,
285.711,-6.8554e-08,2.467e-09,
286.735,-6.49062e-08,2.69914e-09,
287.759,-6.53662e-08,2.64815e-09,
288.783,-5.71332e-08,2.23194e-09,
289.807,-5.70849e-08,1.89225e-09,
290.831,-5.84352e-08,1.92494e-09,
291.855,-5.58809e-08,1.97318e-09,
292.879,-4.9838e-08,2.24076e-09,
293.903,-5.02123e-08,2.08382e-09,
294.927,-4.83571e-08,1.92126e-09,
295.951,-4.52979e-08,1.71787e-09,
296.975,-4.48938e-08,1.82293e-09,
297.999,-4.21317e-08,1.64179e-09,
299.023,-4.02733e-08,1.59074e-09,
300.047,-3.90626e-08,1.26856e-09,
301.071,-3.90391e-08,1.10765e-09,
302.095,-3.46751e-08,7.13096e-10,
303.119,-3.79969e-08,8.44243e-10,
304.143,-3.51852e-08,8.80929e-10,
305.167,-3.64307e-08,8.81506e-10,
306.191,-3.07872e-08,1.21358e-09,
307.215,-3.36687e-08,1.05199e-09,
308.239,-3.25696e-08,1.03579e-09,
309.263,-2.84624e-08,8.84353e-10,
310.287,-2.84445e-08,5.74475e-10,
311.311,-3.12522e-08,2.87007e-10,
312.335,-2.64622e-08,-2.58374e-11,
313.359,-2.99274e-08,-1.52086e-10,
314.383,-2.95604e-08,-2.69029e-10,
315.407,-2.89889e-08,-4.2275e-10,
316.431,-2.94784e-08,-3.23322e-10,
317.455,-3.24802e-08,-2.56591e-10,
318.479,-2.91859e-08,-7.86702e-12,
319.502,-3.07834e-08,-5.18704e-11,
320.526,-3.12112e-08,3.47016e-10,
321.55,-2.90495e-08,2.74797e-10,
322.574,-3.15211e-08,3.86486e-10,
323.598,-2.76148e-08,2.77872e-10,
324.622,-2.8668e-08,1.00662e-11,
325.646,-3.00123e-08,9.03202e-11,
326.67,-2.96872e-08,-1.73664e-10,
327.694,-2.83623e-08,-1.91152e-10,
328.718,-2.86447e-08,-5.1664e-10,
329.742,-3.14221e-08,-7.71726e-10,
330.766,-3.06495e-08,-7.8415e-10,
331.79,-3.23385e-08,-6.06889e-10,
332.814,-3.31889e-08,-1.39512e-10,
333.838,-3.25371e-08,8.35864e-13,
334.862,-3.24476e-08,1.07309e-10,
335.886,-3.11397e-08,2.46187e-10,
336.91,-3.25793e-08,-4.94883e-11,
337.934,-3.30269e-08,-2.31976e-10,
338.958,-2.95423e-08,-2.55903e-10,
339.982,-3.41633e-08,5.99012e-11,
341.006,-3.53114e-08,3.65092e-10,
342.03,-3.04156e-08,1.26548e-10,
343.054,-2.86854e-08,-1.58576e-10,
344.078,-3.31453e-08,-6.89818e-10,
345.102,-3.56313e-08,-7.14536e-10,
346.126,-3.30622e-08,-2.87964e-10,
347.15,-3.41952e-08,3.74796e-10,
348.174,-3.37689e-08,7.1109e-10,
349.198,-3.30364e-08,4.41975e-10,
350.222,-3.04282e-08,4.51576e-10,
351.246,-3.06865e-08,3.65555e-11,
352.27,-3.44808e-08,-1.67467e-10,
353.294,-3.02844e-08,-3.05301e-10,
354.318,-3.20192e-08,-3.03293e-10,
355.342,-3.39053e-08,5.41285e-11,
356.366,-3.34224e-08,-2.07958e-10,
357.39,-3.18507e-08,-1.89207e-10,
358.413,-3.08461e-08,-3.05297e-10,
359.437,-3.60674e-08,-2.04987e-10,
360.461,-3.47583e-08,-2.63057e-11,
361.485,-3.21041e-08,1.13642e-10,
362.509,-3.17756e-08,-1.47117e-10,
363.533,-3.52077e-08,-3.94585e-11,
